id,product_name,price(vnd),original_price,discount,discount_rate(%),review_count,rating_average,quantity_sold,brand_name,origin,subcategory_name,updated_at,category_name
278505416,"Điện Thoại Samsung Galaxy A07 (4/128GB), Màn Hình Lớn 6.7'', Pin 5000mAh, IP54 Kháng Nước Kháng Bụi - Hàng Chính Hãng",2850000,3390000,540000,16,0,0.0,1.0,Samsung,Việt Nam,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278524463, Điện Thoại Samsung Galaxy S24 FE (8GB/128GB) - Hàng Chính Hãng,9990000,16690000,6700000,40,2,5.0,25.0,Samsung,Việt Nam,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278540683,Điện Thoại Samsung Galaxy A17 5G 8GB/128GB - Hàng Chính Hãng,5467000,6190000,723000,12,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278580531,Điện thoại Xiaomi Redmi 15 (6GB/128GB) - Hàng chính hãng,4760000,4790000,30000,1,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278580633,Điện thoại Xiaomi Redmi 15 (8GB/128GB) - Hàng chính hãng,4819000,5190000,371000,7,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278588312,Laptop Asus Expertbook P1403CVA (Intel Core i3-1335U | 14 inch FHD IPS | RAM 8GB | SSD 256GB | Win bản quyền) - Hàng Chính Hãng,12365000,14900000,2535000,17,0,0.0,0.0,,,laptop-truyen-thong,2025-10-21 16:35:09,Laptop
278591094,Điện thoại Samsung Galaxy A07 LTE (4GB/128GB) - Hàng chính hãng,2969000,3390000,421000,12,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278591193,Điện thoại Samsung Galaxy A17 5G (8GB/128GB) - Hàng chính hãng,5699000,6190000,491000,8,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278592403,Điện thoại Samsung Galaxy A07 LTE (4GB/64GB) - Hàng chính hãng,2739000,3090000,351000,11,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278592429,Điện thoại Samsung Galaxy A07 LTE (6GB/128GB) - Hàng chính hãng,3660000,3690000,30000,1,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278600678,"Điện Thoại Samsung Galaxy S25 FE (8/128GB), Concert Camera 50MP, Pin bền bỉ, Trợ thủ AI thông minh - Hàng chính hãng",16690000,16690000,0,0,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278604009,"Điện thoại Samsung Galaxy S25 Ultra (12GB/256GB), Điện thoại AI, Tìm kiếm thông minh, Video camera đêm Nightography, S Pen đa nhiệm - Đã kích hoạt bảo hành điện tử - Hàng Chính Hãng",23790000,36810000,13020000,35,0,0.0,1.0,Samsung,Việt Nam,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278607957,Điện thoại Oppo A5i (4GB/64GB) - Hàng chính hãng,3260000,3290000,30000,1,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278607963,Điện thoại Oppo A5i (4GB/128GB) - Hàng chính hãng,4460000,4490000,30000,1,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278618790,Điện thoại POCO C71 (4GB/128GB) - Hàng Chính Hãng,2150000,3150000,1000000,32,0,0.0,5.0,POCO,Trung Quốc,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278620827,Điện thoại Samsung Galaxy A06 5G - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,2390000,3920000,1530000,39,19,4.5,38.0,Samsung,Việt Nam,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278628812,Apple iPhone 17 Pro,34490000,34990000,500000,1,2,5.0,34.0,Apple,Trung Quốc,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278630285,Apple iPhone Air,29990000,31990000,2000000,6,1,5.0,26.0,Apple,Trung Quốc,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278635074,Điện thoại Xiaomi Redmi 13x (6GB/128GB) - Hàng chính hãng,4260000,4290000,30000,1,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278635094,Điện thoại Xiaomi Poco C71 (4GB/128GB) - Hàng chính hãng,2480000,3150000,670000,21,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278642597,Tai nghe Samsung có dây EO-IA500BBEGWW 3.5mm - Hàng Chính Hãng,220000,290000,70000,24,0,0.0,7.0,Samsung,Trung Quốc,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278665998,Điện Thoại Xiaomi Redmi 15 8GB/128GB - Hàng Chính Hãng,5190000,5190000,0,0,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278672823,Điện thoại Samsung Galaxy A17 LTE (8GB/128GB) - Hàng chính hãng,4819000,5190000,371000,7,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278711036,Điện Thoại Samsung Galaxy A07 - Đã Kích Hoạt Bảo Hành Điện Tử - Hàng Chính Hãng,2530000,3090000,560000,18,1,4.0,4.0,Samsung,"Anh, Việt Nam",dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278726186,Điện thoại Xiaomi 15T Pro 5G (12GB/512GB) - Hàng chính hãng,17340000,19490000,2150000,11,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278726370,Điện thoại Xiaomi 15T 5G (12GB/256GB) - Hàng chính hãng,12190000,13990000,1800000,13,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278726697,Điện thoại Xiaomi 15T 5G (12GB/512GB) - Hàng chính hãng,13390000,14990000,1600000,11,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278729165,Máy tính bảng Samsung Galaxy Tab A11 LTE (4GB/64GB) - Hàng chính hãng,5319000,5490000,171000,3,0,0.0,0.0,,,may-tinh-bang,2025-10-21 16:35:09,Máy tính bảng
278730376,Máy tính bảng Samsung Galaxy Tab A11 Wifi (4GB/64GB) - Hàng chính hãng,3769000,3990000,221000,6,0,0.0,0.0,,,may-tinh-bang,2025-10-21 16:35:09,Máy tính bảng
278757325,"[Chỉ giao Miền Bắc/Nam] Laptop LG gram Book 15 inch, IntelCore  i5, hệ điều hành Windows 11 Home , RAM 16GB SSD 512 - Hàng chính hãng",18574800,18604800,30000,0,0,0.0,0.0,,,laptop-2-trong-1,2025-10-21 16:35:09,Laptop
278776793,Điện thoại Realme Note 70 (4GB/128GB) - Hàng chính hãng,3460000,3490000,30000,1,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278776852,Điện thoại Realme C75x (6GB/128GB) - Hàng chính hãng,3960000,4590000,630000,14,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278777036,Điện thoại Oppo A5i (6GB/128GB) - Hàng chính hãng,4460000,4490000,30000,1,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
278780989,Điện thoại Oppo A6 Pro (8GB/256GB) - Hàng chính hãng,8240000,8290000,50000,1,0,0.0,0.0,,,dien-thoai-smartphone,2025-10-21 16:35:09,Điện thoại
